dst,src,Protocol,bytecount,lstm_result,label
0.6470588235294118,0.1111111111111111,1.0,0.17348016457125545,0.67027205,1
1.0,0.16666666666666666,0.5,0.016906217485370325,0.6810075,0
0.9411764705882352,0.5555555555555556,0.5,0.02008373633728813,0.3411763,1
0.7647058823529411,0.9444444444444444,1.0,0.8456016007068458,0.4529815,1
0.05882352941176471,0.6666666666666666,0.0,7.993039965294982e-06,0.99999857,0
0.5882352941176471,1.0,0.0,0.0001565303659870267,0.9999957,0
1.0,0.3888888888888888,0.0,0.00037167635838621663,0.9999981,0
0.5294117647058824,1.0,0.0,0.00017651296590026418,0.9999949,0
0.8823529411764706,0.2777777777777778,0.5,0.024648265120870736,0.43079245,0
0.6470588235294118,0.1111111111111111,1.0,0.7349269923477925,0.4961915,1
0.9411764705882352,0.5555555555555556,0.5,0.0004110706267865991,0.32739756,1
1.0,0.5555555555555556,0.0,0.0003063998653363076,0.9999975,0
0.6470588235294118,0.05555555555555555,1.0,0.03846379970551085,0.010645343,1
0.5882352941176471,0.16666666666666666,0.5,0.05112805106943544,0.2674112,1
0.1764705882352941,0.4444444444444444,0.5,0.01376230202595968,0.20640749,0
0.9411764705882352,0.05555555555555555,1.0,0.6199038711883004,0.00038969974,1
0.6470588235294118,0.5555555555555556,1.0,0.7401964583193348,0.25312412,0
1.0,0.6666666666666666,0.5,0.013869596353248921,0.67012364,0
0.6470588235294118,0.7222222222222222,0.5,0.018164428006029743,0.21517484,0
0.8823529411764706,0.0,1.0,0.9231570887505154,0.99092674,0
0.5882352941176471,0.8888888888888888,0.0,4.5293893136671555e-05,0.99999654,0
0.8823529411764706,0.8333333333333333,0.0,0.000337705938533713,0.9999964,0
0.6470588235294118,0.1111111111111111,1.0,0.7893347046199948,0.469904,1
0.8823529411764706,0.05555555555555555,1.0,0.8411822652223606,0.00048888545,1
0.6470588235294118,0.8888888888888888,0.0,3.263824652495451e-05,0.9999969,0
0.8235294117647058,0.8888888888888888,0.0,0.0004935702178569651,0.99999833,0
0.5882352941176471,0.9444444444444444,0.0,0.7706712009859279,2.934978e-06,1
0.8823529411764706,0.5555555555555556,0.0,1.2655646611717054e-05,0.99997926,0
0.7647058823529411,0.1111111111111111,0.0,0.00023512859231242735,0.99997926,0
0.9411764705882352,0.16666666666666666,0.0,0.00017051818592629298,0.9999931,0
0.7647058823529411,1.0,1.0,0.4344050971343987,0.55353004,1
0.29411764705882354,0.7222222222222222,0.5,0.03103950259584168,0.15468909,1
0.29411764705882354,0.0,0.5,0.8296111980097439,0.99948645,0
1.0,0.7777777777777777,0.0,0.0003690120117311183,0.99999595,0
0.8823529411764706,1.0,0.0,0.30610272271623723,1.1692357e-05,1
0.1176470588235294,0.7777777777777777,0.0,0.1526512131932574,3.632718e-05,1
0.9411764705882352,0.0,1.0,0.3274989488404797,0.9999579,0
0.05882352941176471,0.7777777777777777,0.0,0.00017051818592629298,0.9999913,0
0.0,0.2222222222222222,0.5,0.08624408560920986,0.093572676,1
1.0,0.9444444444444444,0.0,5.395301976574112e-05,0.9999894,0
0.8823529411764706,0.5555555555555556,0.0,0.7648991522361597,3.882352e-06,1
0.1764705882352941,0.8888888888888888,0.0,0.4404164884941481,6.617382e-05,1
0.3529411764705882,0.0,0.5,0.033188923479026106,0.97966605,0
0.7647058823529411,0.3888888888888888,0.5,0.01873674597987132,0.2862902,1
0.6470588235294118,0.1111111111111111,1.0,0.9124298853728742,0.3953605,1
0.5882352941176471,0.16666666666666666,0.5,0.03894894188803026,0.31902677,1
0.8823529411764706,0.05555555555555555,1.0,0.8411397716119329,0.0004889223,1
0.7058823529411764,0.1111111111111111,0.5,0.029228589673908574,0.19093148,0
0.5882352941176471,0.16666666666666666,0.5,0.051150915513689915,0.26730645,1
0.9411764705882352,0.8333333333333333,1.0,0.10047184627709414,0.91530544,0
0.8823529411764706,0.6666666666666666,0.0,0.00024711815226036984,0.9999937,0
0.1764705882352941,0.05555555555555555,0.5,0.07969374857683448,0.06964589,1
0.7647058823529411,0.8333333333333333,0.5,0.022191520007183947,0.21926641,1
0.05882352941176471,0.8333333333333333,0.0,0.2654292552684838,3.7012782e-05,1
0.05882352941176471,0.7222222222222222,0.0,0.00010324343288506018,0.9999968,0
0.0,0.3333333333333333,0.5,0.028217850739249487,0.9418811,0
0.7058823529411764,0.9444444444444444,0.0,0.0005428606309762842,0.99999726,0
0.4117647058823529,1.0,0.0,0.0003776711383601879,0.9999858,0
0.6470588235294118,0.3888888888888888,0.5,0.06190099692919095,0.8243344,0
0.1176470588235294,0.7777777777777777,0.0,0.00010457560621260936,0.9999864,0
0.9411764705882352,0.05555555555555555,1.0,0.8731728716060454,0.00033189537,1
0.1764705882352941,0.0,0.5,0.016906217485370325,0.6978689,0
0.4117647058823529,0.6666666666666666,0.5,0.02333316536168281,0.89085585,0
0.05882352941176471,0.6666666666666666,0.0,5.994779973971237e-05,0.99999857,0
1.0,0.5,0.0,0.0003776711383601879,0.99999785,0
1.0,0.3888888888888888,0.0,0.00046892501129730557,0.9999981,0
0.6470588235294118,0.1111111111111111,1.0,0.3799700753089816,0.64136803,0
0.6470588235294118,0.0,1.0,0.5755159510696,0.56116015,0
0.8823529411764706,0.5555555555555556,0.0,0.0005595127975706487,0.9999739,0
0.1176470588235294,0.8888888888888888,0.0,0.8313874880187662,2.4617199e-05,1
0.9411764705882352,1.0,0.5,0.012870316827927834,0.80369276,0
0.8823529411764706,0.0,0.0,0.0001498694993492809,0.9999459,0
0.6470588235294118,1.0,0.0,0.00023512859231242735,0.9999964,0
0.8823529411764706,0.6666666666666666,1.0,0.954978848961736,0.7556685,0
0.6470588235294118,0.7777777777777777,0.0,0.10581617223348144,4.7531526e-06,1
0.8823529411764706,0.5555555555555556,0.0,0.00010990429952280601,0.9999784,0
0.8823529411764706,0.0,1.0,0.9765483799610084,0.14473726,1
0.5882352941176471,0.7777777777777777,0.5,0.011882143278204785,0.25224608,1
0.7058823529411764,0.8888888888888888,0.0,0.0005921510440956032,0.99999726,0
0.7647058823529411,0.6666666666666666,1.0,0.15247926767876588,0.51543,0
0.8823529411764706,0.9444444444444444,0.5,0.023412837482833484,0.5900944,0
0.9411764705882352,0.1111111111111111,1.0,0.16441967314964284,0.998423,0
0.05882352941176471,0.6666666666666666,0.0,7.3269533015204e-05,0.99999857,0
0.6470588235294118,0.0,0.0,3.1306073197405346e-05,0.99999905,0
0.8823529411764706,0.05555555555555555,1.0,0.05138893954394895,4.5095137e-05,1
0.1764705882352941,1.0,0.0,0.00011123647285035515,0.9999758,0
0.7647058823529411,0.9444444444444444,0.0,1.998259991323745e-05,0.99999833,0
0.7647058823529411,0.1111111111111111,0.0,3.929911316270033e-05,0.99998033,0
0.6470588235294118,0.1111111111111111,1.0,0.10471133836236014,0.12012549,1
0.8823529411764706,0.5,1.0,0.006862718084080283,0.014718431,1
0.6470588235294118,0.1111111111111111,1.0,0.10381921722827446,0.11159617,1
0.8823529411764706,0.5555555555555556,0.0,0.00027909031212154976,0.9999769,0
0.3529411764705882,0.0,0.5,0.014894350295058041,0.89389294,0
0.1176470588235294,0.8888888888888888,0.0,0.00040364851824739665,0.99995935,0
0.7647058823529411,0.9444444444444444,1.0,0.6078376433059969,0.51124096,0
0.8823529411764706,0.0,1.0,0.7245898846638317,0.99986255,0
0.05882352941176471,0.7222222222222222,0.0,0.00030173725868988554,0.99999666,0
0.7647058823529411,0.8888888888888888,0.0,0.0004509406713753919,0.9999981,0
0.1176470588235294,0.6666666666666666,0.0,0.9206169876486192,0.0003194158,1
0.29411764705882354,0.0,0.5,0.01282695322675557,0.59831434,0
0.8823529411764706,0.9444444444444444,0.0,0.0001425425460477605,0.9999975,0
0.1764705882352941,0.5555555555555556,0.5,0.008741408722453799,0.3184779,0
0.6470588235294118,0.5555555555555556,1.0,0.3170583394451316,0.66112095,0
0.1176470588235294,0.6666666666666666,0.0,0.0002391251122950749,0.9999937,0
0.7058823529411764,0.5555555555555556,0.5,0.012729976445952144,0.15702544,1
0.9411764705882352,0.7777777777777777,1.0,0.3611537931440135,0.9995459,0
0.6470588235294118,0.1111111111111111,0.0,3.1306073197405346e-05,0.9999893,0
0.8235294117647058,0.05555555555555555,0.0,7.3269533015204e-05,0.9999937,0
0.8235294117647058,0.7222222222222222,0.5,0.038634399453069436,0.19967587,1
0.9411764705882352,0.0,1.0,0.7189094975951621,0.9999018,0
0.6470588235294118,0.05555555555555555,1.0,0.4519762050462698,0.6076509,1
0.3529411764705882,0.6666666666666666,0.5,0.017547577380952948,0.37712374,1
0.0,0.8888888888888888,0.0,0.2272133349571348,6.5295435e-06,1
0.7647058823529411,0.5555555555555556,0.0,0.3792625553359992,1.9552084e-05,1
0.29411764705882354,0.0,0.5,0.019044070210373683,0.62874824,0
0.9411764705882352,0.0,1.0,0.7196630183287611,0.9999013,0
0.9411764705882352,0.7222222222222222,1.0,0.131808165246477,0.9990159,0
0.9411764705882352,0.16666666666666666,0.0,0.00038033548501528616,0.9999927,0
0.8823529411764706,0.16666666666666666,1.0,0.9777800965447758,0.18703659,1
0.0,0.2777777777777778,0.5,0.014184233943447418,0.6758068,0
0.0,0.3333333333333333,0.5,0.03268855645847756,0.9584228,0
0.7647058823529411,0.9444444444444444,0.5,0.04272418516225076,0.112570114,1
0.8823529411764706,0.5555555555555556,0.0,0.0005188815110803994,0.99997437,0
0.9411764705882352,0.2222222222222222,0.5,0.03532197766132921,0.45520213,1
0.7647058823529411,1.0,0.5,0.04456478651834068,0.10235112,1
0.7647058823529411,0.9444444444444444,0.0,0.00016718775260742005,0.99999833,0
0.7647058823529411,0.16666666666666666,1.0,0.9347859423796158,0.3779145,0
0.9411764705882352,0.6111111111111109,1.0,0.920638234453833,0.064963214,1
1.0,0.2777777777777778,0.0,0.0005082241244600058,0.9999981,0
0.7058823529411764,0.6666666666666666,0.0,0.1417940957289694,6.004359e-06,1
